TransactionID,Amount,Date,ReferenceNo
TXN-19348,4207.41,29-01-2026,REF-59348
TXN-19349,4207.41,29-01-2026,REF-59349
TXN-19350,4207.41,29-01-2026,REF-59350
TXN-19351,4207.41,29-01-2026,REF-59351
TXN-19352,4207.41,29-01-2026,REF-59352
TXN-19353,4207.41,29-01-2026,REF-59353
TXN-19354,4207.41,29-01-2026,REF-59354
TXN-19355,4207.41,29-01-2026,REF-59355
TXN-19356,4207.41,29-01-2026,REF-59356
TXN-19357,4207.41,29-01-2026,REF-59357
TXN-19358,4207.41,29-01-2026,REF-59358
TXN-19359,4207.41,29-01-2026,REF-59359
TXN-19360,4207.41,29-01-2026,REF-59360
TXN-19361,4207.41,29-01-2026,REF-59361
TXN-19362,4207.41,29-01-2026,REF-59362
TXN-19363,4207.41,29-01-2026,REF-59363
TXN-19364,4207.41,29-01-2026,REF-59364
TXN-19365,4207.41,29-01-2026,REF-59365
TXN-19366,4207.41,29-01-2026,REF-59366
TXN-19367,4207.41,29-01-2026,REF-59367
TXN-19368,4207.41,29-01-2026,REF-59368
TXN-19369,4207.41,29-01-2026,REF-59369
TXN-19370,4207.41,29-01-2026,REF-59370
TXN-19371,4207.41,29-01-2026,REF-59371
TXN-19372,4207.41,29-01-2026,REF-59372
TXN-19373,4207.41,29-01-2026,REF-59373
TXN-19374,4207.41,29-01-2026,REF-59374
TXN-19375,4207.41,29-01-2026,REF-59375
TXN-19376,4207.41,29-01-2026,REF-59376
TXN-19377,4207.41,29-01-2026,REF-59377
TXN-19378,4207.41,29-01-2026,REF-59378
TXN-19379,4207.41,29-01-2026,REF-59379
TXN-19380,4207.41,29-01-2026,REF-59380
TXN-19381,4207.41,29-01-2026,REF-59381
TXN-19382,4207.41,29-01-2026,REF-59382
TXN-19383,4207.41,29-01-2026,REF-59383
TXN-19384,4207.41,29-01-2026,REF-59384
TXN-19385,4207.41,29-01-2026,REF-59385
TXN-19386,4207.41,29-01-2026,REF-59386
TXN-19387,4207.41,29-01-2026,REF-59387
TXN-19388,4207.41,29-01-2026,REF-59388
TXN-19389,4207.41,29-01-2026,REF-59389
TXN-19390,4207.41,29-01-2026,REF-59390
TXN-19391,4207.41,29-01-2026,REF-59391
TXN-19392,4207.41,29-01-2026,REF-59392
TXN-19393,4207.41,29-01-2026,REF-59393
TXN-19394,4207.41,29-01-2026,REF-59394
TXN-19395,4207.41,29-01-2026,REF-59395
TXN-19396,4207.41,29-01-2026,REF-59396
TXN-19397,4207.41,29-01-2026,REF-59397
TXN-19398,4207.41,29-01-2026,REF-59398
TXN-19399,4207.41,29-01-2026,REF-59399
TXN-19400,4207.41,29-01-2026,REF-59400
TXN-19401,4207.41,29-01-2026,REF-59401
TXN-19402,4207.41,29-01-2026,REF-59402
TXN-19403,4207.41,29-01-2026,REF-59403
TXN-19404,4207.41,29-01-2026,REF-59404
TXN-19405,4207.41,29-01-2026,REF-59405
TXN-19406,4207.41,29-01-2026,REF-59406
TXN-19407,4207.41,29-01-2026,REF-59407
TXN-19408,4207.41,29-01-2026,REF-59408
TXN-19409,4207.41,29-01-2026,REF-59409
TXN-19410,4207.41,29-01-2026,REF-59410
TXN-19411,4207.41,29-01-2026,REF-59411
TXN-19412,4207.41,29-01-2026,REF-59412
TXN-19413,4207.41,29-01-2026,REF-59413
TXN-19414,4207.41,29-01-2026,REF-59414
TXN-19415,4207.41,29-01-2026,REF-59415
TXN-19416,4207.41,29-01-2026,REF-59416
TXN-19417,4207.41,29-01-2026,REF-59417
TXN-19418,4207.41,29-01-2026,REF-59418
TXN-19419,4207.41,29-01-2026,REF-59419
TXN-19420,4207.41,29-01-2026,REF-59420
TXN-19421,4207.41,29-01-2026,REF-59421
TXN-19422,4207.41,29-01-2026,REF-59422
TXN-19423,4207.41,29-01-2026,REF-59423
TXN-19424,4207.41,29-01-2026,REF-59424
TXN-19425,4207.41,29-01-2026,REF-59425
TXN-19426,4207.41,29-01-2026,REF-59426
TXN-19427,4207.41,29-01-2026,REF-59427
TXN-19428,4207.41,29-01-2026,REF-59428
TXN-19429,4207.41,29-01-2026,REF-59429
TXN-19430,4207.41,29-01-2026,REF-59430
TXN-19431,4207.41,29-01-2026,REF-59431
TXN-19432,4207.41,29-01-2026,REF-59432
TXN-19433,4207.41,29-01-2026,REF-59433
TXN-19434,4207.41,29-01-2026,REF-59434
TXN-19435,4207.41,29-01-2026,REF-59435
TXN-19436,4207.41,29-01-2026,REF-59436
TXN-19437,4207.41,29-01-2026,REF-59437
TXN-19438,4207.41,29-01-2026,REF-59438
TXN-19439,4207.41,29-01-2026,REF-59439
TXN-19440,4207.41,29-01-2026,REF-59440
TXN-19441,4207.41,29-01-2026,REF-59441
TXN-19442,4207.41,29-01-2026,REF-59442
TXN-19443,4207.41,29-01-2026,REF-59443
TXN-19444,4207.41,29-01-2026,REF-59444
TXN-19445,4207.41,29-01-2026,REF-59445
TXN-19446,4207.41,29-01-2026,REF-59446
TXN-19447,4207.41,29-01-2026,REF-59447
TXN-19448,4207.41,29-01-2026,REF-59448
TXN-19449,4207.41,29-01-2026,REF-59449
TXN-19450,4207.41,29-01-2026,REF-59450
TXN-19451,4207.41,29-01-2026,REF-59451
TXN-19452,4207.41,29-01-2026,REF-59452
TXN-19453,4207.41,29-01-2026,REF-59453
TXN-19454,4207.41,29-01-2026,REF-59454
TXN-19455,4207.41,29-01-2026,REF-59455
TXN-19456,4207.41,29-01-2026,REF-59456
TXN-19457,4207.41,29-01-2026,REF-59457
TXN-19458,4207.41,29-01-2026,REF-59458
TXN-19459,4207.41,29-01-2026,REF-59459
TXN-19460,4207.41,29-01-2026,REF-59460
TXN-19461,4207.41,29-01-2026,REF-59461
TXN-19462,4207.41,29-01-2026,REF-59462
TXN-19463,4207.41,29-01-2026,REF-59463
TXN-19464,4207.41,29-01-2026,REF-59464
TXN-19465,4207.41,29-01-2026,REF-59465
TXN-19466,4207.41,29-01-2026,REF-59466
TXN-19467,4207.41,29-01-2026,REF-59467
TXN-19468,4207.41,29-01-2026,REF-59468
TXN-19469,4207.41,29-01-2026,REF-59469
TXN-19470,4207.41,29-01-2026,REF-59470
TXN-19471,4207.41,29-01-2026,REF-59471
TXN-19472,4207.41,29-01-2026,REF-59472
TXN-19473,4207.41,29-01-2026,REF-59473
TXN-19474,4207.41,29-01-2026,REF-59474
TXN-19475,4207.41,29-01-2026,REF-59475
TXN-19476,4207.41,29-01-2026,REF-59476
TXN-19477,4207.41,29-01-2026,REF-59477
TXN-19478,4207.41,29-01-2026,REF-59478
TXN-19479,4207.41,29-01-2026,REF-59479
TXN-19480,4207.41,29-01-2026,REF-59480
TXN-19481,4207.41,29-01-2026,REF-59481
TXN-19482,4207.41,29-01-2026,REF-59482
TXN-19483,4207.41,29-01-2026,REF-59483
TXN-19484,4207.41,29-01-2026,REF-59484
TXN-19485,4207.41,29-01-2026,REF-59485
TXN-19486,4207.41,29-01-2026,REF-59486
TXN-19487,4207.41,29-01-2026,REF-59487
TXN-19488,4207.41,29-01-2026,REF-59488
TXN-19489,4207.41,29-01-2026,REF-59489
TXN-19490,4207.41,29-01-2026,REF-59490
TXN-19491,4207.41,29-01-2026,REF-59491
TXN-19492,4207.41,29-01-2026,REF-59492
TXN-19493,4207.41,29-01-2026,REF-59493
TXN-19494,4207.41,29-01-2026,REF-59494
TXN-19495,4207.41,29-01-2026,REF-59495
TXN-19496,4207.41,29-01-2026,REF-59496
TXN-19497,4207.41,29-01-2026,REF-59497
TXN-19498,4207.41,29-01-2026,REF-59498
TXN-19499,4207.41,29-01-2026,REF-59499
TXN-19500,4207.41,29-01-2026,REF-59500
TXN-19501,4207.41,29-01-2026,REF-59501
TXN-19502,4207.41,29-01-2026,REF-59502
TXN-19503,4207.41,29-01-2026,REF-59503
TXN-19504,4207.41,29-01-2026,REF-59504
TXN-19505,4207.41,29-01-2026,REF-59505
TXN-19506,4207.41,29-01-2026,REF-59506
TXN-19507,4207.41,29-01-2026,REF-59507
TXN-19508,4207.41,29-01-2026,REF-59508
TXN-19509,4207.41,29-01-2026,REF-59509
TXN-19510,4207.41,29-01-2026,REF-59510
TXN-19511,4207.41,29-01-2026,REF-59511
TXN-19512,4207.41,29-01-2026,REF-59512
TXN-19513,4207.41,29-01-2026,REF-59513
TXN-19514,4207.41,29-01-2026,REF-59514
TXN-19515,4207.41,29-01-2026,REF-59515
TXN-19516,4207.41,29-01-2026,REF-59516
TXN-19517,4207.41,29-01-2026,REF-59517
TXN-19518,4207.41,29-01-2026,REF-59518
TXN-19519,4207.41,29-01-2026,REF-59519
TXN-19520,4207.41,29-01-2026,REF-59520
TXN-19521,4207.41,29-01-2026,REF-59521
TXN-19522,4207.41,29-01-2026,REF-59522
TXN-19523,4207.41,29-01-2026,REF-59523
TXN-19524,4207.41,29-01-2026,REF-59524
TXN-19525,4207.41,29-01-2026,REF-59525
TXN-19526,4207.41,29-01-2026,REF-59526
TXN-19527,4207.41,29-01-2026,REF-59527
TXN-19528,4207.41,29-01-2026,REF-59528
TXN-19529,4207.41,29-01-2026,REF-59529
TXN-19530,4207.41,29-01-2026,REF-59530
TXN-19531,4207.41,29-01-2026,REF-59531
TXN-19532,4207.41,29-01-2026,REF-59532
TXN-19533,4207.41,29-01-2026,REF-59533
TXN-19534,4207.41,29-01-2026,REF-59534
TXN-19535,4207.41,29-01-2026,REF-59535
TXN-19536,4207.41,29-01-2026,REF-59536
TXN-19537,4207.41,29-01-2026,REF-59537
TXN-19538,4207.41,29-01-2026,REF-59538
TXN-19539,4207.41,29-01-2026,REF-59539
TXN-19540,4207.41,29-01-2026,REF-59540
TXN-19541,4207.41,29-01-2026,REF-59541
TXN-19542,4207.41,29-01-2026,REF-59542
TXN-19543,4207.41,29-01-2026,REF-59543
TXN-19544,4207.41,29-01-2026,REF-59544
TXN-19545,4207.41,29-01-2026,REF-59545
TXN-19546,4207.41,29-01-2026,REF-59546
TXN-19547,4207.41,29-01-2026,REF-59547
TXN-19548,4207.41,29-01-2026,REF-59548
TXN-19549,4207.41,29-01-2026,REF-59549
TXN-19550,4207.41,29-01-2026,REF-59550
TXN-19551,4207.41,29-01-2026,REF-59551
TXN-19552,4207.41,29-01-2026,REF-59552
TXN-19553,4207.41,29-01-2026,REF-59553
TXN-19554,4207.41,29-01-2026,REF-59554
TXN-19555,4207.41,29-01-2026,REF-59555
TXN-19556,4207.41,29-01-2026,REF-59556
TXN-19557,4207.41,29-01-2026,REF-59557
TXN-19558,4207.41,29-01-2026,REF-59558
TXN-19559,4207.41,29-01-2026,REF-59559
TXN-19560,4207.41,29-01-2026,REF-59560
TXN-19561,4207.41,29-01-2026,REF-59561
TXN-19562,4207.41,29-01-2026,REF-59562
TXN-19563,4207.41,29-01-2026,REF-59563
TXN-19564,4207.41,29-01-2026,REF-59564
TXN-19565,4207.41,29-01-2026,REF-59565
TXN-19566,4207.41,29-01-2026,REF-59566
TXN-19567,4207.41,29-01-2026,REF-59567
TXN-19568,4207.41,29-01-2026,REF-59568
TXN-19569,4207.41,29-01-2026,REF-59569
TXN-19570,4207.41,29-01-2026,REF-59570
TXN-19571,4207.41,29-01-2026,REF-59571
TXN-19572,4207.41,29-01-2026,REF-59572
TXN-19573,4207.41,29-01-2026,REF-59573
TXN-19574,4207.41,29-01-2026,REF-59574
TXN-19575,4207.41,29-01-2026,REF-59575
TXN-19576,4207.41,29-01-2026,REF-59576
TXN-19577,4207.41,29-01-2026,REF-59577
TXN-19578,4207.41,29-01-2026,REF-59578
TXN-19579,4207.41,29-01-2026,REF-59579
TXN-19580,4207.41,29-01-2026,REF-59580
TXN-19581,4207.41,29-01-2026,REF-59581
TXN-19582,4207.41,29-01-2026,REF-59582
TXN-19583,4207.41,29-01-2026,REF-59583
TXN-19584,4207.41,29-01-2026,REF-59584
TXN-19585,4207.41,29-01-2026,REF-59585
TXN-19586,4207.41,29-01-2026,REF-59586
TXN-19587,4207.41,29-01-2026,REF-59587
TXN-19588,4207.41,29-01-2026,REF-59588
TXN-19589,4207.41,29-01-2026,REF-59589
TXN-19590,4207.41,29-01-2026,REF-59590
TXN-19591,4207.41,29-01-2026,REF-59591
TXN-19592,4207.41,29-01-2026,REF-59592
TXN-19593,4207.41,29-01-2026,REF-59593
TXN-19594,4207.41,29-01-2026,REF-59594
TXN-19595,4207.41,29-01-2026,REF-59595
TXN-19596,4207.41,29-01-2026,REF-59596
TXN-19597,4207.41,29-01-2026,REF-59597
TXN-19598,4207.41,29-01-2026,REF-59598
TXN-19599,4207.41,29-01-2026,REF-59599
TXN-19600,4207.41,29-01-2026,REF-59600
TXN-19601,4207.41,29-01-2026,REF-59601
TXN-19602,4207.41,29-01-2026,REF-59602
TXN-19603,4207.41,29-01-2026,REF-59603
TXN-19604,4207.41,29-01-2026,REF-59604
TXN-19605,4207.41,29-01-2026,REF-59605
TXN-19606,4207.41,29-01-2026,REF-59606
TXN-19607,4207.41,29-01-2026,REF-59607
TXN-19608,4207.41,29-01-2026,REF-59608
TXN-19609,4207.41,29-01-2026,REF-59609
TXN-19610,4207.41,29-01-2026,REF-59610
TXN-19611,4207.41,29-01-2026,REF-59611
TXN-19612,4207.41,29-01-2026,REF-59612
TXN-19613,4207.41,29-01-2026,REF-59613
TXN-19614,4207.41,29-01-2026,REF-59614
TXN-19615,4207.41,29-01-2026,REF-59615
TXN-19616,4207.41,29-01-2026,REF-59616
TXN-19617,4207.41,29-01-2026,REF-59617
TXN-19618,4207.41,29-01-2026,REF-59618
TXN-19619,4207.41,29-01-2026,REF-59619
TXN-19620,4207.41,29-01-2026,REF-59620
TXN-19621,4207.41,29-01-2026,REF-59621
TXN-19622,4207.41,29-01-2026,REF-59622
TXN-19623,4207.41,29-01-2026,REF-59623
TXN-19624,4207.41,29-01-2026,REF-59624
TXN-19625,4207.41,29-01-2026,REF-59625
TXN-19626,4207.41,29-01-2026,REF-59626
TXN-19627,4207.41,29-01-2026,REF-59627
TXN-19628,4207.41,29-01-2026,REF-59628
TXN-19629,4207.41,29-01-2026,REF-59629
TXN-19630,4207.41,29-01-2026,REF-59630
TXN-19631,4207.41,29-01-2026,REF-59631
TXN-19632,4207.41,29-01-2026,REF-59632
TXN-19633,4207.41,29-01-2026,REF-59633
TXN-19634,4207.41,29-01-2026,REF-59634
TXN-19635,4207.41,29-01-2026,REF-59635
TXN-19636,4207.41,29-01-2026,REF-59636
TXN-19637,4207.41,29-01-2026,REF-59637
TXN-19638,4207.41,29-01-2026,REF-59638
TXN-19639,4207.41,29-01-2026,REF-59639
TXN-19640,4207.41,29-01-2026,REF-59640
TXN-19641,4207.41,29-01-2026,REF-59641
TXN-19642,4207.41,29-01-2026,REF-59642
TXN-19643,4207.41,29-01-2026,REF-59643
TXN-19644,4207.41,29-01-2026,REF-59644
TXN-19645,4207.41,29-01-2026,REF-59645
TXN-19646,4207.41,29-01-2026,REF-59646
TXN-19647,4207.41,29-01-2026,REF-59647
TXN-19648,4207.41,29-01-2026,REF-59648
TXN-19649,4207.41,29-01-2026,REF-59649
TXN-19650,4207.41,29-01-2026,REF-59650
TXN-19651,4207.41,29-01-2026,REF-59651
TXN-19652,4207.41,29-01-2026,REF-59652
TXN-19653,4207.41,29-01-2026,REF-59653
TXN-19654,4207.41,29-01-2026,REF-59654
TXN-19655,4207.41,29-01-2026,REF-59655
TXN-19656,4207.41,29-01-2026,REF-59656
TXN-19657,4207.41,29-01-2026,REF-59657
TXN-19658,4207.41,29-01-2026,REF-59658
TXN-19659,4207.41,29-01-2026,REF-59659
TXN-19660,4207.41,29-01-2026,REF-59660
TXN-19661,4207.41,29-01-2026,REF-59661
TXN-19662,4207.41,29-01-2026,REF-59662
TXN-19663,4207.41,29-01-2026,REF-59663
TXN-19664,4207.41,29-01-2026,REF-59664
TXN-19665,4207.41,29-01-2026,REF-59665
TXN-19666,4207.41,29-01-2026,REF-59666
TXN-19667,4207.41,29-01-2026,REF-59667
TXN-19668,4207.41,29-01-2026,REF-59668
TXN-19669,4207.41,29-01-2026,REF-59669
TXN-19670,4207.41,29-01-2026,REF-59670
TXN-19671,4207.41,29-01-2026,REF-59671
TXN-19672,4207.41,29-01-2026,REF-59672
TXN-19673,4207.41,29-01-2026,REF-59673
TXN-19674,4207.41,29-01-2026,REF-59674
TXN-19675,4207.41,29-01-2026,REF-59675
TXN-19676,4207.41,29-01-2026,REF-59676
TXN-19677,4207.41,29-01-2026,REF-59677
TXN-19678,4207.41,29-01-2026,REF-59678
TXN-19679,4207.41,29-01-2026,REF-59679
TXN-19680,4207.41,29-01-2026,REF-59680
TXN-19681,4207.41,29-01-2026,REF-59681
TXN-19682,4207.41,29-01-2026,REF-59682
TXN-19683,4207.41,29-01-2026,REF-59683
TXN-19684,4207.41,29-01-2026,REF-59684
TXN-19685,4207.41,29-01-2026,REF-59685
TXN-19686,4207.41,29-01-2026,REF-59686
TXN-19687,4207.41,29-01-2026,REF-59687
TXN-19688,4207.41,29-01-2026,REF-59688
TXN-19689,4207.41,29-01-2026,REF-59689
TXN-19690,4207.41,29-01-2026,REF-59690
TXN-19691,4207.41,29-01-2026,REF-59691
TXN-19692,4207.41,29-01-2026,REF-59692
TXN-19693,4207.41,29-01-2026,REF-59693
TXN-19694,4207.41,29-01-2026,REF-59694
TXN-19695,4207.41,29-01-2026,REF-59695
TXN-19696,4207.41,29-01-2026,REF-59696
TXN-19697,4207.41,29-01-2026,REF-59697
TXN-19698,4207.41,29-01-2026,REF-59698
TXN-19699,4207.41,29-01-2026,REF-59699
TXN-19700,4207.41,29-01-2026,REF-59700
TXN-19701,4207.41,29-01-2026,REF-59701
TXN-19702,4207.41,29-01-2026,REF-59702
TXN-19703,4207.41,29-01-2026,REF-59703
TXN-19704,4207.41,29-01-2026,REF-59704
TXN-19705,4207.41,29-01-2026,REF-59705
TXN-19706,4207.41,29-01-2026,REF-59706
TXN-19707,4207.41,29-01-2026,REF-59707
TXN-19708,4207.41,29-01-2026,REF-59708
TXN-19709,4207.41,29-01-2026,REF-59709
TXN-19710,4207.41,29-01-2026,REF-59710
TXN-19711,4207.41,29-01-2026,REF-59711
TXN-19712,4207.41,29-01-2026,REF-59712
TXN-19713,4207.41,29-01-2026,REF-59713
TXN-19714,4207.41,29-01-2026,REF-59714
TXN-19715,4207.41,29-01-2026,REF-59715
TXN-19716,4207.41,29-01-2026,REF-59716
TXN-19717,4207.41,29-01-2026,REF-59717
TXN-19718,4207.41,29-01-2026,REF-59718
TXN-19719,4207.41,29-01-2026,REF-59719
TXN-19720,4207.41,29-01-2026,REF-59720
TXN-19721,4207.41,29-01-2026,REF-59721
TXN-19722,4207.41,29-01-2026,REF-59722
TXN-19723,4207.41,29-01-2026,REF-59723
TXN-19724,4207.41,29-01-2026,REF-59724
TXN-19725,4207.41,29-01-2026,REF-59725
TXN-19726,4207.41,29-01-2026,REF-59726
TXN-19727,4207.41,29-01-2026,REF-59727
TXN-19728,4207.41,29-01-2026,REF-59728
TXN-19729,4207.41,29-01-2026,REF-59729
TXN-19730,4207.41,29-01-2026,REF-59730
TXN-19731,4207.41,29-01-2026,REF-59731
TXN-19732,4207.41,29-01-2026,REF-59732
TXN-19733,4207.41,29-01-2026,REF-59733
TXN-19734,4207.41,29-01-2026,REF-59734
TXN-19735,4207.41,29-01-2026,REF-59735
TXN-19736,4207.41,29-01-2026,REF-59736
TXN-19737,4207.41,29-01-2026,REF-59737
TXN-19738,4207.41,29-01-2026,REF-59738
TXN-19739,4207.41,29-01-2026,REF-59739
TXN-19740,4207.41,29-01-2026,REF-59740
TXN-19741,4207.41,29-01-2026,REF-59741
TXN-19742,4207.41,29-01-2026,REF-59742
TXN-19743,4207.41,29-01-2026,REF-59743
TXN-19744,4207.41,29-01-2026,REF-59744
TXN-19745,4207.41,29-01-2026,REF-59745
TXN-19746,4207.41,29-01-2026,REF-59746
TXN-19747,4207.41,29-01-2026,REF-59747
TXN-19748,4207.41,29-01-2026,REF-59748
TXN-19749,4207.41,29-01-2026,REF-59749
TXN-19750,4207.41,29-01-2026,REF-59750
TXN-19751,4207.41,29-01-2026,REF-59751
TXN-19752,4207.41,29-01-2026,REF-59752
TXN-19753,4207.41,29-01-2026,REF-59753
TXN-19754,4207.41,29-01-2026,REF-59754
TXN-19755,4207.41,29-01-2026,REF-59755
TXN-19756,4207.41,29-01-2026,REF-59756
TXN-19757,4207.41,29-01-2026,REF-59757
TXN-19758,4207.41,29-01-2026,REF-59758
TXN-19759,4207.41,29-01-2026,REF-59759
TXN-19760,4207.41,29-01-2026,REF-59760
TXN-19761,4207.41,29-01-2026,REF-59761
TXN-19762,4207.41,29-01-2026,REF-59762
TXN-19763,4207.41,29-01-2026,REF-59763
TXN-19764,4207.41,29-01-2026,REF-59764
TXN-19765,4207.41,29-01-2026,REF-59765
TXN-19766,4207.41,29-01-2026,REF-59766
TXN-19767,4207.41,29-01-2026,REF-59767
TXN-19768,4207.41,29-01-2026,REF-59768
TXN-19769,4207.41,29-01-2026,REF-59769
TXN-19770,4207.41,29-01-2026,REF-59770
TXN-19771,4207.41,29-01-2026,REF-59771
TXN-19772,4207.41,29-01-2026,REF-59772
TXN-19773,4207.41,29-01-2026,REF-59773
TXN-19774,4207.41,29-01-2026,REF-59774
TXN-19775,4207.41,29-01-2026,REF-59775
TXN-19776,4207.41,29-01-2026,REF-59776
TXN-19777,4207.41,29-01-2026,REF-59777
TXN-19778,4207.41,29-01-2026,REF-59778
TXN-19779,4207.41,29-01-2026,REF-59779
TXN-19780,4207.41,29-01-2026,REF-59780
TXN-19781,4207.41,29-01-2026,REF-59781
TXN-19782,4207.41,29-01-2026,REF-59782
TXN-19783,4207.41,29-01-2026,REF-59783
TXN-19784,4207.41,29-01-2026,REF-59784
TXN-19785,4207.41,29-01-2026,REF-59785
TXN-19786,4207.41,29-01-2026,REF-59786
TXN-19787,4207.41,29-01-2026,REF-59787
TXN-19788,4207.41,29-01-2026,REF-59788
TXN-19789,4207.41,29-01-2026,REF-59789
TXN-19790,4207.41,29-01-2026,REF-59790
TXN-19791,4207.41,29-01-2026,REF-59791
TXN-19792,4207.41,29-01-2026,REF-59792
TXN-19793,4207.41,29-01-2026,REF-59793
TXN-19794,4207.41,29-01-2026,REF-59794
TXN-19795,4207.41,29-01-2026,REF-59795
TXN-19796,4207.41,29-01-2026,REF-59796
TXN-19797,4207.41,29-01-2026,REF-59797
TXN-19798,4207.41,29-01-2026,REF-59798
TXN-19799,4207.41,29-01-2026,REF-59799
TXN-19800,4207.41,29-01-2026,REF-59800
TXN-19801,4207.41,29-01-2026,REF-59801
TXN-19802,4207.41,29-01-2026,REF-59802
TXN-19803,4207.41,29-01-2026,REF-59803
TXN-19804,4207.41,29-01-2026,REF-59804
TXN-19805,4207.41,29-01-2026,REF-59805
TXN-19806,4207.41,29-01-2026,REF-59806
TXN-19807,4207.41,29-01-2026,REF-59807
TXN-19808,4207.41,29-01-2026,REF-59808
TXN-19809,4207.41,29-01-2026,REF-59809
TXN-19810,4207.41,29-01-2026,REF-59810
TXN-19811,4207.41,29-01-2026,REF-59811
TXN-19812,4207.41,29-01-2026,REF-59812
TXN-19813,4207.41,29-01-2026,REF-59813
TXN-19814,4207.41,29-01-2026,REF-59814
TXN-19815,4207.41,29-01-2026,REF-59815
TXN-19816,4207.41,29-01-2026,REF-59816
TXN-19817,4207.41,29-01-2026,REF-59817
TXN-19818,4207.41,29-01-2026,REF-59818
TXN-19819,4207.41,29-01-2026,REF-59819
TXN-19820,4207.41,29-01-2026,REF-59820
TXN-19821,4207.41,29-01-2026,REF-59821
TXN-19822,4207.41,29-01-2026,REF-59822
TXN-19823,4207.41,29-01-2026,REF-59823
TXN-19824,4207.41,29-01-2026,REF-59824
TXN-19825,4207.41,29-01-2026,REF-59825
TXN-19826,4207.41,29-01-2026,REF-59826
TXN-19827,4207.41,29-01-2026,REF-59827
TXN-19828,4207.41,29-01-2026,REF-59828
TXN-19829,4207.41,29-01-2026,REF-59829
TXN-19830,4207.41,29-01-2026,REF-59830
TXN-19831,4207.41,29-01-2026,REF-59831
TXN-19832,4207.41,29-01-2026,REF-59832
TXN-19833,4207.41,29-01-2026,REF-59833
TXN-19834,4207.41,29-01-2026,REF-59834
TXN-19835,4207.41,29-01-2026,REF-59835
TXN-19836,4207.41,29-01-2026,REF-59836
TXN-19837,4207.41,29-01-2026,REF-59837
TXN-19838,4207.41,29-01-2026,REF-59838
TXN-19839,4207.41,29-01-2026,REF-59839
TXN-19840,4207.41,29-01-2026,REF-59840
TXN-19841,4207.41,29-01-2026,REF-59841
TXN-19842,4207.41,29-01-2026,REF-59842
TXN-19843,4207.41,29-01-2026,REF-59843
TXN-19844,4207.41,29-01-2026,REF-59844
TXN-19845,4207.41,29-01-2026,REF-59845
TXN-19846,4207.41,29-01-2026,REF-59846
TXN-19847,4207.41,29-01-2026,REF-59847
TXN-19848,4207.41,29-01-2026,REF-59848
TXN-19849,4207.41,29-01-2026,REF-59849
TXN-19850,4207.41,29-01-2026,REF-59850
TXN-19851,4207.41,29-01-2026,REF-59851
TXN-19852,4207.41,29-01-2026,REF-59852
TXN-19853,4207.41,29-01-2026,REF-59853
TXN-19854,4207.41,29-01-2026,REF-59854
TXN-19855,4207.41,29-01-2026,REF-59855
TXN-19856,4207.41,29-01-2026,REF-59856
TXN-19857,4207.41,29-01-2026,REF-59857
TXN-19858,4207.41,29-01-2026,REF-59858
TXN-19859,4207.41,29-01-2026,REF-59859
TXN-19860,4207.41,29-01-2026,REF-59860
TXN-19861,4207.41,29-01-2026,REF-59861
TXN-19862,4207.41,29-01-2026,REF-59862
TXN-19863,4207.41,29-01-2026,REF-59863
TXN-19864,4207.41,29-01-2026,REF-59864
TXN-19865,4207.41,29-01-2026,REF-59865
TXN-19866,4207.41,29-01-2026,REF-59866
TXN-19867,4207.41,29-01-2026,REF-59867
TXN-19868,4207.41,29-01-2026,REF-59868
TXN-19869,4207.41,29-01-2026,REF-59869
TXN-19870,4207.41,29-01-2026,REF-59870
TXN-19871,4207.41,29-01-2026,REF-59871
TXN-19872,4207.41,29-01-2026,REF-59872
TXN-19873,4207.41,29-01-2026,REF-59873
TXN-19874,4207.41,29-01-2026,REF-59874
TXN-19875,4207.41,29-01-2026,REF-59875
TXN-19876,4207.41,29-01-2026,REF-59876
TXN-19877,4207.41,29-01-2026,REF-59877
TXN-19878,4207.41,29-01-2026,REF-59878
TXN-19879,4207.41,29-01-2026,REF-59879
TXN-19880,4207.41,29-01-2026,REF-59880
TXN-19881,4207.41,29-01-2026,REF-59881
TXN-19882,4207.41,29-01-2026,REF-59882
TXN-19883,4207.41,29-01-2026,REF-59883
TXN-19884,4207.41,29-01-2026,REF-59884
TXN-19885,4207.41,29-01-2026,REF-59885
TXN-19886,4207.41,29-01-2026,REF-59886
TXN-19887,4207.41,29-01-2026,REF-59887
TXN-19888,4207.41,29-01-2026,REF-59888
TXN-19889,4207.41,29-01-2026,REF-59889
TXN-19890,4207.41,29-01-2026,REF-59890
TXN-19891,4207.41,29-01-2026,REF-59891
TXN-19892,4207.41,29-01-2026,REF-59892
TXN-19893,4207.41,29-01-2026,REF-59893
TXN-19894,4207.41,29-01-2026,REF-59894
TXN-19895,4207.41,29-01-2026,REF-59895
TXN-19896,4207.41,29-01-2026,REF-59896
TXN-19897,4207.41,29-01-2026,REF-59897
TXN-19898,4207.41,29-01-2026,REF-59898
TXN-19899,4207.41,29-01-2026,REF-59899
TXN-19900,4207.41,29-01-2026,REF-59900
TXN-19901,4207.41,29-01-2026,REF-59901
TXN-19902,4207.41,29-01-2026,REF-59902
TXN-19903,4207.41,29-01-2026,REF-59903
TXN-19904,4207.41,29-01-2026,REF-59904
TXN-19905,4207.41,29-01-2026,REF-59905
TXN-19906,4207.41,29-01-2026,REF-59906
